vehicle_id,mode,raw_data_kb,compressed_kb,compression_time_ms,distance_m,irs_gain_db,snr_db,datarate_mbps,mac_delay_ms,tx_delay_ms,prop_delay_ms,processing_delay_ms,handover_delay_ms,total_latency_ms,energy_consumption_mj,packet_success
31,raw,1000.0,1000.0,0.0,174.86488531704276,0.0,20.32890761922225,135.32860024175105,60.64413680009849,60.53413680009849,0.0005828829510568092,3.0,0.0,124.17885648314802,12.07814819264073,True
21,raw,1000.0,1000.0,0.0,250.0,0.0,23.267268128969604,154.72004480066198,53.031244234283925,52.94724423428392,0.0008333333333333333,3.0,50.0,158.97932180190116,10.564364110211995,True
13,raw,1000.0,1000.0,0.0,149.31069529634306,0.0,22.705607762218392,151.00713381506267,81.51913904309994,54.24909269539996,0.0004977023176544769,3.0,0.0,138.76872944081757,10.8241170276385,True
20,raw,1000.0,1000.0,0.0,250.0,0.0,25.85611597063246,171.859138205816,47.77694448443806,47.66694448443806,0.0008333333333333333,3.0,0.0,98.44472230220946,9.51080579995129,True
4,raw,1000.0,1000.0,0.0,91.36225643408305,0.0,25.96762342531045,172.598083449393,47.533867699814024,47.462867699814026,0.00030454085478027684,3.0,0.0,97.99703994048284,9.470087128179255,True
4,raw,1000.0,1000.0,0.0,91.36225643408305,0.0,25.96762342531045,172.598083449393,47.54686769981403,47.462867699814026,0.00030454085478027684,3.0,0.0,98.01003994048284,9.470087128179255,True
34,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.33335872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.58355078076343,14.216116042712775,True
32,raw,1000.0,1000.0,0.0,151.88265934236063,0.0,21.552795913577327,143.39477587537436,57.23899894707279,57.12899894707279,0.000506275531141202,3.0,50.0,167.36850416967673,11.39873386909911,True
33,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.35935872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.6095507807634,14.216116042712775,True
35,raw,1000.0,1000.0,0.0,243.78846616802173,0.0,20.096483043658225,133.79897169204554,61.29718056329219,61.22618056329219,0.0008126282205600724,3.0,0.0,125.52417375480493,12.216229076741694,True
34,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.30735872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.55755078076345,14.216116042712775,True
31,raw,1000.0,1000.0,0.0,174.86488531704276,0.0,24.917202028659645,165.6391576707462,49.59290448561611,49.45690448561611,0.0005828829510568092,3.0,0.0,102.05039185418326,9.86794977351651,True
16,raw,1000.0,1000.0,0.0,100.25259816885959,0.0,29.467267646623398,195.808889660661,41.95971136788951,41.836711367889514,0.00033417532722953197,3.0,0.0,86.79675691110626,8.347521357458005,True
35,raw,1000.0,1000.0,0.0,243.78846616802173,0.0,17.442696668341142,116.40205756605704,70.51276284503064,70.37676284503064,0.0008126282205600724,3.0,0.0,143.89033831828183,14.04201027541916,True
46,raw,1000.0,1000.0,0.0,250.0,0.0,17.592064774971078,117.37716606814851,69.88910926973455,69.79210926973455,0.0008333333333333333,3.0,0.0,142.68205187280245,13.925356550809152,True
22,raw,1000.0,1000.0,0.0,80.79964743000203,0.0,34.40652905804699,228.60248963566477,35.97113028688358,35.835130286883576,0.0002693321581000067,3.0,0.0,74.80652990592526,7.150048501341871,True
43,raw,1000.0,1000.0,0.0,166.57066864949235,0.0,20.750989185304746,138.10829277670888,59.38677195907189,59.315771959071895,0.0005552355621649746,3.0,0.0,121.70309915370595,11.83505244732239,True
28,raw,1000.0,1000.0,0.0,250.0,0.0,22.897117047061172,152.27285292531684,53.90816456199069,53.79816456199069,0.0008333333333333333,3.0,0.0,110.70716245731471,10.734145036503422,True
6,raw,1000.0,1000.0,0.0,250.0,0.0,25.428558189745956,169.02623566949725,72.84427336691769,48.465848911278464,0.0008333333333333333,3.0,0.0,124.3109556115295,9.670208189564937,True
38,raw,1000.0,1000.0,0.0,250.0,0.0,22.224920133037983,147.83152458784497,55.53743222505712,55.41443222505712,0.0008333333333333333,3.0,50.0,163.95269778344758,11.05663283240535,True
27,raw,1000.0,1000.0,0.0,250.0,0.0,18.181646947427964,121.23151885870818,67.63118622352277,67.57318622352277,0.0008333333333333333,3.0,0.0,138.2052057803789,13.482623197416917,True
48,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.37235872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.62255078076345,14.216116042712775,True
44,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.35935872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.6095507807634,14.216116042712775,True
34,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.30735872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.55755078076345,14.216116042712775,True
0,raw,1000.0,1000.0,0.0,250.0,0.0,24.173727083281918,160.7169208941637,76.66141301932961,50.97160867955307,0.0008333333333333333,3.0,0.0,130.63385503221602,10.170172993165284,True
31,raw,1000.0,1000.0,0.0,174.86488531704276,0.0,21.466069184409008,142.8226178061343,57.46786198177463,57.35786198177463,0.0005828829510568092,3.0,0.0,117.82630684650032,11.444398047942109,True
25,raw,1000.0,1000.0,0.0,242.781902753889,0.0,25.84607089545804,171.79257320702706,47.78241414259992,47.68541414259992,0.00080927300917963,3.0,0.0,98.46863755820901,9.514490981241362,True
26,raw,1000.0,1000.0,0.0,250.0,0.0,26.384712474113186,175.3624927117674,46.82466442635877,46.71466442635877,0.0008333333333333333,3.0,0.0,96.54016218605088,9.320800948633092,True
5,raw,1000.0,1000.0,0.0,250.0,0.0,26.87214984351904,178.59392934170518,45.927420255187855,45.869420255187855,0.0008333333333333333,3.0,0.0,94.79767384370905,9.15215256446465,True
49,raw,1000.0,1000.0,0.0,230.43813072927304,0.0,21.99308038324334,146.3006355793189,56.13028852486833,55.994288524868324,0.0007681271024309102,3.0,0.0,115.12534517683908,11.17232937471641,True
24,raw,1000.0,1000.0,0.0,250.0,0.0,21.21689106573335,141.17918299441027,58.083551828872295,58.025551828872295,0.0008333333333333333,3.0,0.0,119.10993699107792,11.57761968694224,True
0,raw,1000.0,1000.0,0.0,250.0,0.0,17.224159593716365,114.97647342716823,71.35935872371505,71.24935872371505,0.0008333333333333333,3.0,0.0,145.6095507807634,14.216116042712775,True
18,raw,1000.0,1000.0,0.0,250.0,0.0,19.075115750352666,127.08715546696455,64.51770066683456,64.45970066683455,0.0008333333333333333,3.0,0.0,131.97823466700243,12.86140115747093,True
0,raw,1000.0,1000.0,0.0,250.0,0.0,30.06663200616549,199.78677976412092,41.0877141079701,41.0037141079701,0.0008333333333333333,3.0,0.0,85.09226154927353,8.181316553339048,True
43,raw,1000.0,1000.0,0.0,166.57066864949235,0.0,31.04342526783656,206.27073563706546,39.85079509538315,39.714795095383145,0.0005552355621649746,3.0,0.0,82.56614542632846,7.924143400052884,True
1,raw,1000.0,1000.0,0.0,198.46286268749444,0.0,19.22937473800299,128.09972104942065,64.04717828992415,63.950178289924146,0.0006615428756249815,3.0,0.0,130.99801812272392,12.759738077742659,True
17,raw,1000.0,1000.0,0.0,242.1440540839596,0.0,18.344717208318954,122.29900954330853,67.05437157913816,66.98337157913816,0.000807146846946532,3.0,0.0,137.03855030512327,13.364939704141182,True
